t1,ch1,t2,ch2
-3.769791666666667,-0.008549194335937501,-3.7697915416666667,0.13537474632263186
-3.764791666666667,-0.0026019287109375,-3.764791541666667,0.21467894554138187
-3.759791666666667,-0.0006195068359375001,-3.759791541666667,0.27812230491638185
-3.7547916666666667,0.00037170410156250005,-3.7547915416666666,0.2682092800140381
-3.749791666666667,0.004336547851562501,-3.7497915416666667,0.16709642601013186
-3.744791666666667,-0.0055755615234375005,-3.744791541666667,-0.0034076023101806646
-3.739791666666667,-0.0026019287109375,-3.739791541666667,-0.12038129615783692
-3.7347916666666667,-0.0026019287109375,-3.7347915416666666,-0.17192902565002444
-3.729791666666667,-0.0006195068359375001,-3.7297915416666667,-0.1778768405914307
-3.724791666666667,-0.0026019287109375,-3.724791541666667,-0.15012037086486818
-3.719791666666667,-0.0026019287109375,-3.719791541666667,-0.1213725986480713
-3.7147916666666667,-0.0035931396484375003,-3.7147915416666666,-0.10154654884338381
-3.709791666666667,-0.0016107177734375003,-3.7097915416666667,-0.08072919654846192
-3.704791666666667,-0.0016107177734375003,-3.704791541666667,-0.06090314674377442
-3.699791666666667,-0.0035931396484375003,-3.699791541666667,-0.049998819351196294
-3.694791666666667,-0.0105316162109375,-3.694791541666667,-0.040085794448852546
-3.689791666666667,-0.0035931396484375003,-3.6897915416666667,-0.02620755958557129
-3.684791666666667,-0.004584350585937501,-3.684791541666667,-0.023233652114868168
-3.679791666666667,0.0013629150390625001,-3.679791541666667,-0.02422495460510254
-3.674791666666667,-0.004584350585937501,-3.674791541666667,-0.01629453468322754
-3.669791666666667,-0.0016107177734375003,-3.6697915416666667,0.006505422592163087
-3.664791666666667,-0.0016107177734375003,-3.6647915416666668,0.010470632553100587
-3.659791666666667,-0.0016107177734375003,-3.659791541666667,0.005514120101928712
-3.654791666666667,-0.0016107177734375003,-3.654791541666667,-0.0034076023101806646
-3.6497916666666668,-0.0035931396484375003,-3.6497915416666666,-0.00836411476135254
-3.644791666666667,-0.007557983398437501,-3.6447915416666667,0.007496725082397462
-3.639791666666667,0.0013629150390625001,-3.639791541666667,0.019392354965209965
-3.634791666666667,-0.0006195068359375001,-3.634791541666667,0.021374959945678715
-3.6297916666666667,-0.004584350585937501,-3.6297915416666666,0.017409749984741214
-3.624791666666667,-0.0006195068359375001,-3.6247915416666667,0.015427145004272462
-3.619791666666667,0.00037170410156250005,-3.619791541666667,0.022366262435913088
-3.614791666666667,0.00037170410156250005,-3.614791541666667,0.02831407737731934
-3.6097916666666667,-0.0006195068359375001,-3.6097915416666666,0.051114034652709965
-3.604791666666667,-0.0055755615234375005,-3.6047915416666667,0.06300966453552247
-3.599791666666667,-0.0055755615234375005,-3.599791541666667,0.07887050437927247
-3.594791666666667,-0.0055755615234375005,-3.594791541666667,0.08283571434020998
-3.5897916666666667,-0.0006195068359375001,-3.5897915416666666,0.0699487819671631
-3.584791666666667,-0.0035931396484375003,-3.5847915416666667,0.06895747947692872
-3.579791666666667,-0.0035931396484375003,-3.579791541666667,0.08680092430114747
-3.574791666666667,-0.0026019287109375,-3.574791541666667,0.11753130149841311
-3.569791666666667,-0.0035931396484375003,-3.569791541666667,0.13140953636169436
-3.564791666666667,-0.0035931396484375003,-3.5647915416666667,0.11653999900817873
-3.559791666666667,-0.0026019287109375,-3.559791541666667,0.13140953636169436
-3.554791666666667,-0.0055755615234375005,-3.554791541666667,0.13041823387145998
-3.549791666666667,-0.0006195068359375001,-3.549791541666667,0.15024428367614748
-3.544791666666667,0.004336547851562501,-3.5447915416666667,0.16808772850036624
-3.539791666666667,0.0023541259765625005,-3.5397915416666668,0.16808772850036624
-3.534791666666667,-0.004584350585937501,-3.534791541666667,0.18493987083435062
-3.529791666666667,-0.0035931396484375003,-3.529791541666667,0.19584419822692872
-3.5247916666666668,-0.006566772460937501,-3.5247915416666666,0.1968355007171631
-3.519791666666667,0.0013629150390625001,-3.5197915416666667,0.19088768577575685
-3.514791666666667,-0.007557983398437501,-3.514791541666667,0.19386159324646
-3.509791666666667,-0.0035931396484375003,-3.509791541666667,0.19485289573669437
-3.5047916666666667,-0.0055755615234375005,-3.5047915416666666,0.17800075340271
-3.499791666666667,-0.0055755615234375005,-3.4997915416666667,0.1581747035980225
-3.494791666666667,-0.0026019287109375,-3.494791541666667,0.1264530239105225
-3.489791666666667,0.0013629150390625001,-3.489791541666667,0.06400096702575685
-3.4847916666666667,-0.0055755615234375005,-3.4847915416666666,0.010470632553100587
-3.479791666666667,-0.0006195068359375001,-3.4797915416666667,-0.023233652114868168
-3.474791666666667,-0.0035931396484375003,-3.474791541666667,-0.05892054176330567
-3.469791666666667,-0.0026019287109375,-3.469791541666667,-0.09262482643127443
-3.4647916666666667,-0.0016107177734375003,-3.4647915416666666,-0.13128562355041506
-3.459791666666667,-0.008549194335937501,-3.4597915416666667,-0.15705948829650881
-3.454791666666667,-0.0105316162109375,-3.454791541666667,-0.17292032814025882
-3.449791666666667,-0.004584350585937501,-3.449791541666667,-0.19076377296447755
-3.444791666666667,-0.0035931396484375003,-3.444791541666667,-0.1967115879058838
-3.439791666666667,0.0033453369140625006,-3.4397915416666667,-0.1967115879058838
-3.434791666666667,-0.0006195068359375001,-3.434791541666667,-0.1967115879058838
-3.429791666666667,-0.0026019287109375,-3.429791541666667,-0.19968549537658695
-3.424791666666667,-0.0026019287109375,-3.424791541666667,-0.18679856300354006
-3.419791666666667,-0.0016107177734375003,-3.4197915416666667,-0.18778986549377444
-3.414791666666667,-0.0016107177734375003,-3.4147915416666668,-0.19572028541564943
