freq,gain,phase
0.998377799987793,-0.02248514883846661,-1.7014716068690672
1.1175870895385742,-0.026493827431969687,-1.9039091200168543
1.2516975402832031,-0.030379271749257156,-2.1360278531431547
1.4156103134155273,-0.02349681304886004,-2.4253130157751817
1.5795230865478516,-0.03088341297138687,-2.699758460529758
1.773238182067871,-0.03671401038220565,-3.008706376501206
1.996755599975586,-0.039745434922313194,-3.366143712124004
2.2351741790771484,-0.03904696138948995,-3.7900802219475005
2.518296241760254,-0.04460112176211958,-4.27699698698381
2.816319465637207,-0.05448028524983137,-4.811588288179706
3.159046173095703,-0.06092341134847429,-5.357712363150744
3.546476364135742,-0.0688470618059136,-6.007324178956585
3.978610038757324,-0.077075448626716,-6.700031494440948
4.470348358154297,-0.09438367671721512,-7.512398578703463
5.0067901611328125,-0.11279723731745134,-8.433986712479527
5.617737770080566,-0.13106492853884824,-9.44932308760095
6.303191184997559,-0.15809138989900295,-10.58171934561017
7.078051567077637,-0.19033203567649176,-11.846393348764483
7.942318916320801,-0.23299820909926636,-13.2445309479333
8.910894393920898,-0.283762303002463,-14.798099739015978
9.998679161071777,-0.3411671709665567,-16.53453456283948
11.220574378967285,-0.4166671217387329,-18.435933170276527
12.59148120880127,-0.5103441304344714,-20.51748274225799
14.126300811767578,-0.6189675268447304,-22.818188116826043
15.854835510253906,-0.7545281044942131,-25.35762190159219
17.777085304260254,-0.915327262170198,-28.13055200935597
19.95265483856201,-1.109758939260987,-31.057928448836662
22.38154411315918,-1.3502688268059913,-34.27132508375374
25.12335777282715,-1.6275294458020815,-37.68243077835836
28.178095817565918,-1.9560214818521968,-41.320490580902145
31.620264053344727,-2.35387783091312,-45.14302004281906
35.47966480255127,-2.784462694483241,-49.06438512476745
39.81590270996094,-3.2681653444034446,-53.13418798681158
44.67368125915527,-3.811512600777802,-57.27162794518275
50.11260509490967,-4.413683061113205,-61.4869151214336
56.236982345581055,-5.072407865020924,-65.8359336735513
63.09151649475098,-5.8165524497259335,-70.08059423523306
70.79541683197021,-6.620614197597952,-74.3478068454051
79.43809032440186,-7.456524089161079,-78.7515631230276
89.12384510040283,-8.323120816194953,-83.00809981710364
100.00169277191162,-9.271795519059618,-87.22761172584426
112.20574378967285,-10.247145132085869,-91.59132055877234
125.89991092681885,-11.252806159991524,-95.83123410978499
141.24810695648193,-12.339005020752381,-99.96892055267449
158.48875045776367,-13.461916249084814,-104.41683773798516
177.83045768737793,-14.648757958605746,-108.95867172910175
199.52654838562012,-15.903636958091326,-113.0332960914166
223.8750457763672,-17.294692587289777,-117.29128538089903
251.18887424468994,-18.701958582519822,-121.33638459439611
281.84056282043457,-20.14860219472464,-125.72730286891199
316.23244285583496,-21.616699592981043,-129.59150463112815
354.81154918670654,-23.236121702313138,-134.30028378226052
398.11432361602783,-24.871442167426522,-138.76055007398816
446.67720794677734,-26.39039156399887,-140.9145094909194
501.18565559387207,-28.154909397796036,-145.1263919708047
562.3400211334229,-30.184766758732337,-147.95803395789716
630.9598684310913,-31.512234176812733,-151.2129762239034
707.9392671585083,-33.64378538638758,-153.28390398788497
794.3212985992432,-35.10119513693408,-154.67585227791017
891.2533521652222,-37.32330511116373,-156.2648814611789
1000.0020265579224,-38.91998325574513,-161.82861871520237
1122.012734413147,-40.198283707582625,-162.5131712700338
1258.9246034622192,-41.80696231884994,-163.6802862884044
1412.5406742095947,-44.32836515863534,-167.1241021079108
1584.8875045776367,-47.666603995277306,-157.90915625839372
1778.2747745513916,-47.63965602957819,-161.9667968558252
1995.2654838562012,-50.09089102480125,-168.1171854746177
2238.720655441284,-48.78401404855599,-157.8838799313226
2511.8887424468994,-51.34291767437949,179.9165723193517
2818.375825881958,-52.12956238612604,-171.29350751405806
3162.279725074768,-53.644468119283424,-150.54086872952593
3548.1303930282593,-60.8979562884186,-168.94208464290458
3981.068730354309,-57.38907494339418,163.54283862723207
4466.831684112549,-51.53523990071824,-143.8144931142967
5011.871457099915,-53.45004701206349,-157.92925241018617
5623.415112495422,-52.06842297068998,-126.36536585780235
6309.568881988525,-54.21622073954744,-166.37418147003342
7079.452276229858,-55.315670832146196,-152.03548964828698
7943.287491798401,-59.30697956581974,-163.6474542137259
8912.503719329834,-51.455492992928235,-144.60172123642744
10000.00536441803,-54.03636635228936,-77.84184178865313
11220.186948776245,-64.11275963363181,26.08335176814858
12589.260935783386,-60.38698618370905,94.91452735390547
14125.37693977356,-53.06213110928134,143.08267030437477
15848.934650421143,-57.462093455426356,-174.50484005940325
17782.792448997498,-55.258433635865025,78.59896995091636
19952.625036239624,-55.02651691850156,-111.20381222567968
22387.20655441284,-53.27943676404209,170.9589300186082
25118.857622146606,-51.71632494237488,-154.2155748114117
28183.83276462555,-61.63335489282215,-88.47025299193317
31622.782349586487,-64.34772209451131,-179.57303540555822
35481.33373260498,-59.545150602916124,165.00115069108043
39810.71710586548,-54.15517465571253,166.2283369510146
44668.36154460907,-56.6142197900606,-177.30038803643868
50118.72947216034,-62.134760743422525,169.3797261066928
56234.13622379303,-55.825746189037076,114.8430538422499
63095.733523368835,-54.310376702593366,134.39185526475322
70794.58236694336,-55.418197710760936,82.30315666807124
79432.83021450043,-58.47168900200347,159.5621300560493
89125.09679794312,-56.399746711346836,139.65920936082804
99999.99403953552,-54.83681850939736,76.12052526480703
