freq,gain,phase
0.998377799987793,-0.21337187817047573,-6.752255368393106
1.1175870895385742,-0.23625758078340153,-7.545818608812477
1.2516975402832031,-0.24877613813694313,-8.415577698684137
1.4156103134155273,-0.27899622267969726,-9.470926142511491
1.5795230865478516,-0.30602431899096,-10.561150834340411
1.773238182067871,-0.34738293271792475,-11.795972877019041
1.996755599975586,-0.4011063780211376,-13.222898969591448
2.2351741790771484,-0.4609285486626751,-14.739729100076229
2.518296241760254,-0.5355044824548996,-16.42780743570241
2.816319465637207,-0.6241480851955596,-18.266767154488953
3.159046173095703,-0.7327626803895786,-20.2419633355351
3.546476364135742,-0.8678506135675877,-22.492483437828582
3.978610038757324,-1.030847560618081,-24.828611136832492
4.470348358154297,-1.2262980057733528,-27.491049119842476
5.0067901611328125,-1.4620138724210712,-30.159896276363042
5.617737770080566,-1.7304622837924255,-33.08270543839951
6.303191184997559,-2.0617213017541456,-36.07686404623036
7.078051567077637,-2.45468986051888,-39.25563244972059
7.942318916320801,-2.8771530998733152,-42.42446991621115
8.910894393920898,-3.337387749720002,-45.67860340430146
9.998679161071777,-3.873359020239357,-48.935994158222435
11.220574378967285,-4.453045840180489,-52.14666031660473
12.59148120880127,-5.085833225782723,-55.19640067466187
14.126300811767578,-5.778450430733595,-58.18419333605651
15.854835510253906,-6.533202076387163,-61.13533040636017
17.777085304260254,-7.3095095205433855,-63.780670024182314
19.95265483856201,-8.101394786088422,-66.39281575617234
22.38154411315918,-8.913384552877346,-68.81241721511849
25.12335777282715,-9.767991703049988,-71.05361653207702
28.178095817565918,-10.634801786146305,-73.08549577674812
31.620264053344727,-11.52292414878183,-75.05614009577775
35.47966480255127,-12.400281075811229,-76.9366673058698
39.81590270996094,-13.328765626312066,-78.51547698371813
44.67368125915527,-14.269778277471206,-80.12899539191233
50.11260509490967,-15.181460500731692,-81.49470187628796
56.236982345581055,-16.16592606523437,-82.88204210092029
63.09151649475098,-17.186069947571166,-84.16887316982519
70.79541683197021,-18.22010888562686,-85.46422101114541
79.43809032440186,-19.228490152414,-86.3748891255931
89.12384510040283,-20.219715279204106,-87.66701930458963
100.00169277191162,-21.227586288464334,-88.40329954847482
112.20574378967285,-22.22495790358865,-89.77319132804718
125.89991092681885,-23.11060721082064,-91.62173491142376
141.24810695648193,-24.183874079384445,-91.91180118329433
158.48875045776367,-25.260190037742845,-93.20188654132463
177.83045768737793,-26.2181855759826,-94.63569530740892
199.52654838562012,-27.224823896018002,-96.03315728692964
223.8750457763672,-28.279490013166875,-98.1440228987834
251.18887424468994,-29.12275131627414,-99.47801183810887
281.84056282043457,-30.271747948556694,-100.13374492783103
316.23244285583496,-31.37565780984477,-102.84985018029813
354.81154918670654,-32.82198143545763,-103.90261182227613
398.11432361602783,-33.48304818840272,-107.41726963400046
446.67720794677734,-34.73067331480743,-106.23748127906103
501.18565559387207,-36.056068288988726,-112.17666170718977
562.3400211334229,-36.67653342422295,-114.4568845751229
630.9598684310913,-37.76176753358803,-114.3813365070636
707.9392671585083,-39.72737348005254,-118.56395950327584
794.3212985992432,-39.70144066935979,-128.46896035003707
891.2533521652222,-42.13784374010693,-125.98831999329224
1000.0020265579224,-43.41683340137141,-129.0972596316685
1122.012734413147,-44.44380739837329,-133.22616579067991
1258.9246034622192,-44.621752676461995,-135.03427329991413
1412.5406742095947,-47.460451357203226,-136.13811148416843
1584.8875045776367,-48.940604321824175,-144.53574951423215
1778.2747745513916,-50.07632261374626,-147.9526366122804
1995.2654838562012,-49.91382704580264,-138.93729133533944
2238.720655441284,-53.95380928046572,-157.7881117938259
2511.8887424468994,-50.2874647160546,-141.7277972611812
2818.375825881958,-54.76160736563179,160.86004583027434
3162.279725074768,-55.931460153277555,-160.25835969758566
3548.1303930282593,-57.859026281394875,-160.91621316340715
3981.068730354309,-53.965300459233575,-129.55356664601396
4466.831684112549,-59.97735839521519,-159.89659065144076
5011.871457099915,-54.69642107592017,-91.25856461517776
5623.415112495422,-62.42252782533282,-129.85568834034953
6309.568881988525,-60.805959324427945,-118.77002520612736
7079.452276229858,-55.874800923829106,168.28639893794283
7943.287491798401,-57.67711601573795,-135.44797076336894
8912.503719329834,-54.21579059376497,-82.44867643947464
10000.00536441803,-51.089039351791115,-177.6875901522839
11220.186948776245,-66.70617146156513,-114.34046199832461
12589.260935783386,-68.88825713137471,177.91073915694122
14125.37693977356,-64.11289874898118,117.33878143962423
15848.934650421143,-51.20145241531467,-179.96595553138528
17782.792448997498,-62.64812639244094,65.17441294215669
19952.625036239624,-55.53369258629799,-101.1075880265156
22387.20655441284,-57.65163661667942,-175.85022229135205
25118.857622146606,-53.050411967726426,179.4993676398058
28183.83276462555,-58.293831024787075,-129.37449470218024
31622.782349586487,-53.65859817528364,175.92306883446977
35481.33373260498,-58.17199384309448,143.7059168672268
39810.71710586548,-56.63330533295313,172.45307058348266
44668.36154460907,-56.28059859623701,-158.29402809607828
50118.72947216034,-67.47634370034893,152.47738831045834
56234.13622379303,-56.779691411888905,127.3356212072814
63095.733523368835,-52.55463059704699,132.03270749696074
70794.58236694336,-61.17974454354812,33.96922216509194
79432.83021450043,-57.785955083367256,141.04383577422684
89125.09679794312,-63.075560633477714,2.498818193212605
99999.99403953552,-52.42182048374644,145.95883557357226
