freq,gain,phase
1000.0020265579224,-15.571144794012861,92.41566853327417
912.010669708252,-14.420319275357734,91.39442808064463
831.7679166793823,-14.056766309421791,91.28021936505324
758.5734128952026,-13.300048584224802,91.6714913494259
691.831111907959,-12.561121163964872,91.42597299657372
630.9598684310913,-11.726560154376259,91.8545946982318
575.4381418228149,-10.852305308246299,92.6840708859893
524.8039960861206,-10.003065555003728,92.88512002591219
478.6252975463867,-9.213349264737168,93.34615323415582
436.51461601257324,-8.339339918363391,92.67420295041026
398.11432361602783,-7.517986220172554,92.66667803725512
363.081693649292,-6.821477905699377,93.32080418034303
331.1336040496826,-5.982503140752601,93.59062737903182
302.00183391571045,-5.154029896451774,94.12725414414433
275.41816234588623,-4.44563914694486,94.08140639514932
251.18887424468994,-3.619540052284849,94.20933357114893
229.09045219421387,-2.8491760613284822,95.38032632752613
208.929181098938,-2.0502169377096235,95.25001855054545
190.54114818572998,-1.2326040954968829,95.7385930305581
173.77734184265137,-0.4594075733807484,96.3099094528682
158.48875045776367,0.3156399893415046,96.6000055430014
144.54126358032227,1.14940359747135,97.2737293951477
131.83057308197021,1.9871070931815327,97.8901811548158
120.22256851196289,2.738785306324068,98.72377094417108
109.64274406433105,3.548610960456023,99.5994878286938
100.00169277191162,4.310068132885835,100.61442074599978
91.19510650634766,5.051285727479189,101.13268016675711
83.17828178405762,5.852494219915034,102.09449406177603
75.86181163787842,6.648652078683286,103.1378387918598
69.18609142303467,7.41901602779383,104.48513730410409
63.09151649475098,8.151677646205336,105.50947455530768
57.54828453063965,8.86895504781906,107.06719903033758
52.481889724731445,9.596914282988754,108.49502030450763
47.86252975463867,10.266693036037806,110.1271707606997
43.645501136779785,10.975408811927444,111.64209679682277
39.81590270996094,11.642601475530228,113.55989453608268
36.31412982940674,12.296720801227405,115.54228878652572
33.11038017272949,12.953091780474892,117.72329627577409
30.2046537399292,13.547825669749598,119.61102094937749
27.53734588623047,14.13951884654197,122.01337610684747
25.12335777282715,14.672514828281326,124.33424313455491
22.903084754943848,15.199237321732287,126.73566324004554
20.891427993774414,15.729444387605376,129.3439706831687
19.058585166931152,16.206301664939154,131.746982941239
17.374753952026367,16.619778255423036,134.51872766679546
15.854835510253906,17.00581003318742,137.08232928206561
14.454126358032227,17.3863725378606,139.602518908532
13.187527656555176,17.697517188450043,142.22093817389634
12.025237083435059,17.990435902531296,144.6547564085635
10.967254638671875,18.234202571331316,147.4451808630216
9.998679161071777,18.436460072976327,149.82007410919434
9.119510650634766,18.677773483095,152.08251722877475
8.314847946166992,18.832407690603223,154.43365705094615
7.584691047668457,18.985020907696587,156.49121216901725
6.9141387939453125,19.13459477912934,158.2775032111046
6.303191184997559,19.24465409624595,160.4907250137705
5.751848220825195,19.335047754677273,162.35729355950482
5.245208740234375,19.418063249291734,164.0788840188545
4.783272743225098,19.49956677343817,165.67444652669022
4.366040229797363,19.573068469870307,167.09686135700397
3.978610038757324,19.59027357392233,168.76800005914757
3.635883331298828,19.63212447237505,169.9596141416097
3.3080577850341797,19.65403189375216,171.18188420103266
3.024935722351074,19.678520229890786,172.6059668287402
2.7567148208618164,19.723992175236393,173.780253577021
2.518296241760254,19.714229066324098,174.94388628731622
2.294778823852539,19.759731313465977,176.01589223487335
2.086162567138672,19.761160593852203,177.18552797467137
1.9073486328125,19.760837057715282,178.36984724551144
1.7434358596801758,19.780364616248974,179.3095967307032
1.5795230865478516,19.776444947496195,-179.50376682153538
1.4454126358032227,19.755802987563232,-178.49206487217745
1.3113021850585938,19.778906789947744,-177.3643648248118
1.2069940567016602,19.766986470762333,-176.52588165036732
1.1026859283447266,19.718710247177654,-175.3771225473457
0.998377799987793,19.717353623213675,-174.10863384632367
0.908970832824707,19.7069182479581,-172.92761497846007
0.8344650268554688,19.675180218225552,-171.64721829478228
0.7599592208862305,19.622475305606212,-170.58130141421358
0.6854534149169922,19.568721574892333,-168.7310556641779
0.6258487701416016,19.574302500316783,-167.52409549481428
0.5811452865600586,19.49461688127069,-166.3453909690519
0.521540641784668,19.412462209047327,-164.40395491882393
0.476837158203125,19.383317845844754,-162.85318877020964
0.43213367462158203,19.254849384880238,-160.93214568771342
0.4023313522338867,19.19373633537471,-159.47291829537144
0.35762786865234375,18.999670736633526,-156.98125609492462
0.32782554626464844,18.879608342594764,-154.93867604974147
0.2980232238769531,18.68795782657817,-152.54589269090562
0.2682209014892578,18.48005133701551,-150.03166090515634
0.25331974029541016,18.3504468470765,-148.62017985182982
0.22351741790771484,17.973398085180577,-145.1788958835319
0.2086162567138672,17.763393513001166,-143.42740742086147
0.19371509552001953,17.530155987076245,-141.4042750441014
0.17881393432617188,17.22220049964391,-139.1459136249696
0.16391277313232422,16.873715826601295,-136.8327167469706
0.14901161193847656,16.499585354515002,-134.1550144429859
0.1341104507446289,15.96508569467244,-131.4518577509227
0.11920928955078125,15.333266103916028,-128.16453675136103
0.1043081283569336,14.603099252456724,-124.65180346485398
0.1043081283569336,14.592626056209925,-124.65148905138636
